,class_name,text,aviation,cybersecurity,domestic_unrest_violence,extreme_weather,forced_labor,general_biz_trend,individual_accidents_tragedies,later_report,lawsuit_legal_insurance,leisure_other_news,maritime,pandemics_large_scale_diseases,railway,strike,trade_war_embargos_bans,transportation_trends_projects,war_conflict,warehouse_fire,class_index,label
580,maritime,"The Mediterranean Shipping Company (MSC) faced a crisis as one of its largest container ships, the MSC Magnifica, suffered engine failure in the North Atlantic. The vessel, carrying thousands of containers, is adrift, causing concerns about potential environmental impact and disruptions in supply chains.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
581,individual_accidents_tragedies,"A factory worker, Rajesh Kumar, met with a fatal accident at the industrial zone in Steelburg. The incident, which occurred during routine maintenance, has prompted an investigation into workplace safety protocols to prevent such occurrences in the future.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
582,extreme_weather,"A heatwave in Lavalands triggers wildfires, spreading rapidly through the dry, grassy terrain. Firefighters battle the flames as residents evacuate to safety amid the encroaching fires.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
583,cybersecurity,"Seoul's Incheon International Airport faced a severe cyber security breach, affecting flight schedules and causing chaos among travelers. South Korean authorities are working to identify the perpetrators and strengthen the country's aviation security infrastructure.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
584,trade_war_embargos_bans,"Riyadh, Saudi Arabia, considers a ban on the import of certain technology products, responding to trade pressures from a European nation. The move sparks concerns about the impact on the Saudi tech sector.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
585,maritime,"The MV Arctic Sunrise, an environmental research vessel, was seized by authorities in the Arctic Circle, leading to tensions between environmental activists and government forces. The incident has drawn attention to the delicate balance between maritime research and national interests in the polar regions.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
586,strike,"Employees from major oil refineries are on strike, demanding better safety protocols and environmental regulations. The Energy Workers Union has organized the protest, causing disruptions in the production and distribution of oil and gas.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
587,aviation,A major fueling system malfunction at Toronto Pearson International Airport on October 11th caused the cancellation of numerous flights. Travelers faced frustration as crews worked to resolve the issue and restore fueling operations.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
588,maritime,The Port of Durban faced a cybersecurity attack that paralyzed container tracking systems and led to widespread confusion among shipping companies. The incident has raised questions about the preparedness of maritime infrastructure against digital threats.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
589,transportation_trends_projects,"Amid the picturesque Swiss Alps, a cable car project in Zermatt is in the works, aiming to offer breathtaking panoramic views for tourists and simplify transportation for locals.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
590,transportation_trends_projects,"In the historic city of Prague, a modern tram project is underway, connecting the city's famous landmarks with efficiency and style, offering tourists and locals a convenient way to explore the centuries-old streets.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
591,extreme_weather,Tsunami warnings are issued in Ripple Bay following a powerful undersea earthquake. Coastal communities are urged to evacuate to higher ground as authorities monitor the potential for a tidal wave.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
592,extreme_weather,"Chaos ensues in the city of Heatwave as record-breaking temperatures soar above 110 degrees Fahrenheit. The extreme heat has caused power outages, melting roads, and a surge in hospital admissions due to heat-related illnesses.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
593,cybersecurity,Berlin's main airport faced a major security breach as hackers gained unauthorized access to flight control systems. The attack resulted in numerous flight cancellations and forced passengers to endure long delays as airport authorities scrambled to restore normal operations.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
594,trade_war_embargos_bans,"Cairo, Egypt, grapples with the implications of a proposed ban on textile imports by a key trading partner in Asia. The move puts pressure on Egypt's textile industry, prompting calls for government intervention.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
595,war_conflict,"The disputed city of Havenbrook is experiencing a wave of cyber-espionage, with both sides accusing each other of hacking sensitive government systems. The digital warfare adds a new layer of complexity to the ongoing conflict.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
596,extreme_weather,"A swarm of locusts descends upon the agricultural fields of Locustville, devouring crops and causing significant economic losses. Farmers struggle to contain the infestation as authorities explore options for pest control.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
597,war_conflict,"Amidst rising tensions, the city of Astrolis witnessed a series of cyber-attacks targeting critical infrastructure, sparking fears of a new frontier in modern warfare. Authorities are scrambling to identify the perpetrators and prevent further disruptions.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
598,later_report,"Following the unexpected closure of a major thoroughfare in Uptown Square, city officials issue a post-disruption report. The closure, due to emergency sewer repairs, has been resolved, and the thoroughfare is now accessible. The community is advised to anticipate improved traffic flow and enhanced infrastructure resilience.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
599,domestic_unrest_violence,"Madrid, Spain, experienced a surge in protests as citizens voiced concerns about rising unemployment and economic inequality. The demonstrations, echoing similar sentiments across Europe, raised questions about the continent's recovery from economic downturns.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
600,general_biz_trend,"Environmental degradation in India's urban centers, such as Delhi and Mumbai, is detailed in an alarming environmental report. The study calls for sustainable urban planning and pollution control measures to protect public health.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
601,railway,"A freight train carrying hazardous materials derailed near the city of Adelaide, Australia, causing a large-scale chemical spill. Emergency responders are working to contain the environmental impact and protect nearby communities from potential health hazards.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
602,strike,"Retail workers in the fictional city of Shopville are on strike, demanding better wages and improved working conditions for those in the retail industry. The Retail Workers Alliance has called for the strike, impacting the operation of stores and causing inconvenience for shoppers.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
603,general_biz_trend,"In a recent economic study on Argentina, the country grapples with hyperinflation, leading to widespread economic hardship. The report calls for immediate measures to stabilize the economy and restore public confidence in the face of growing discontent and protests.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
604,trade_war_embargos_bans,"Mexico City, Mexico, and Ottawa, Canada, jointly announce a strategic partnership to navigate the shifting trade landscape. Both nations pledge to strengthen economic ties in the face of growing uncertainties.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
605,trade_war_embargos_bans,"Kuala Lumpur, Malaysia, and Manila, Philippines, engage in diplomatic talks to ease tensions over proposed bans on electronic components. The Southeast Asian nations strive to find a mutually beneficial solution.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
606,trade_war_embargos_bans,"Manila, Philippines, announces a ban on the export of a crucial agricultural product, responding to trade pressures from a neighboring Southeast Asian nation. The move sparks concerns about food security in the region.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
607,pandemics_large_scale_diseases,"Sydney, Australia, introduces travel restrictions in response to a surge in imported cases of a mosquito-borne virus. Thousands of travelers were stranded, and hundreds of businesses struggled to move goods.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
608,extreme_weather,"Breaking news from the coastal city of Oceanfront: A powerful hurricane, dubbed Hurricane Zephyr, is rapidly intensifying in the Atlantic and is expected to make landfall within the next 48 hours. Residents are urged to evacuate as the storm surge and high winds pose a severe threat to the region.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
609,railway,"A commuter train collided with a cargo train near the city of Toronto, Canada, causing a major railway catastrophe. The collision, believed to be caused by a communication error, led to numerous injuries and fatalities. Emergency responders are coordinating efforts to rescue survivors.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
610,leisure_other_news,"Nature enthusiasts in Wilderness Woods rejoice as the local government introduces a network of electric off-road trails for nature exploration. These silent and eco-friendly vehicles allow residents to traverse the woods without disturbing the natural habitat, creating a harmonious blend of leisure and environmental stewardship.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
611,cybersecurity,"The Panama Canal experienced a major cyber security breach, disrupting the flow of maritime traffic and causing delays in global shipping. Panamanian authorities are working with international partners to investigate the incident and fortify cybersecurity measures for vital waterways.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
612,trade_war_embargos_bans,"Beijing, China, and New Delhi, India, engage in high-stakes trade talks to defuse tensions over proposed bans on technology products. The Asian giants aim to find common ground and preserve their economic ties.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
613,later_report,"Residents of Harbor Bay receive a follow-up report on the ferry service interruption that occurred two weeks ago. The ferry operator cites mechanical issues as the cause, assuring passengers that a comprehensive maintenance review is underway. Meanwhile, temporary shuttle services continue to bridge the connectivity gap until regular ferry operations resume by the end of the month.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
614,later_report,"Following a recent tram system disruption in Skyline City, transportation officials issue a detailed report outlining the incident's causes and the steps taken to prevent future occurrences. The tram services are now fully operational, and commuters can expect increased reliability and safety in their daily travels.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
615,railway,"Residents of Osaka, Japan, were startled by a train derailment on the busy Osaka Loop Line. The incident, caused by a suspected track defect, resulted in multiple carriages overturning, leading to dozens of injuries and significant disruptions to the city's commuter network.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
616,pandemics_large_scale_diseases,"Houston, a city synonymous with space exploration, confronts a different kind of challenge as a contagious virus spreads through its extensive freeway network. The NASA Johnson Space Center stands against an empty backdrop, marking a departure from the city's usual connection to the cosmos.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
617,extreme_weather,"Cyclone Delta intensifies off the coast of Bayport, threatening to bring destructive winds and torrential rains to the coastal areas. Evacuation orders have been issued, and shelters are quickly filling up with residents seeking safety.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
618,trade_war_embargos_bans,"Rome, Italy, raises concerns over proposed embargoes on luxury fashion goods, a critical sector for the Italian economy. The government rallies support from European allies to challenge the trade restrictions.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
619,domestic_unrest_violence,"Budapest, Hungary, faced political turmoil as citizens protested against perceived erosion of democratic institutions. The clashes, fueled by concerns about government overreach, raised questions about the future of liberal democracies in Central Europe.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
620,railway,"A freight train carrying flammable materials derailed in the industrial outskirts of Jakarta, Indonesia, triggering a large-scale fire. Emergency responders are working to contain the blaze and prevent further environmental damage.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
621,domestic_unrest_violence,"Oslo, Norway, typically known for its political stability, faced demonstrations against perceived infringements on privacy rights. The protests, fueled by concerns about surveillance policies, highlighted the challenges of balancing security and individual liberties.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
622,maritime,"The Great Barrier Reef faced a potential ecological disaster as a container ship, the MV Coral Explorer, ran aground, threatening the delicate coral ecosystems. Salvage efforts are underway, but the incident has sparked debates about the environmental risks of maritime transportation.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
623,maritime,"The MV Blue Horizon, a livestock carrier, faced a mechanical failure in the Red Sea, raising concerns about the welfare of the animals on board. Emergency measures are being taken to ensure the well-being of the livestock, but the incident has ignited debates about the ethical implications of live animal transportation.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
624,later_report,"The coastal town of Seahaven releases an update on the ferry service interruption caused by adverse weather conditions. The inclement weather has passed, and ferry operations have resumed, connecting the town to nearby islands. The transportation department assures residents that contingency plans are in place to address future weather-related disruptions.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
625,individual_accidents_tragedies,"Residents of Lakeside were saddened by the news of a drowning incident at the town's popular beach. Sarah Rodriguez, a 25-year-old tourist, lost her life while swimming in the rough waters. The local lifeguard team's efforts were in vain as they tried to rescue her amidst the strong currents.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
626,lawsuit_legal_insurance,"The iconic Las Vegas Strip is entangled in legal disputes as hotel guests pursue compensation for a major data breach on January 15. Lawsuits allege that the hotel's cybersecurity measures were insufficient, leading to the compromise of personal information and potential identity theft for guests.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
627,war_conflict,"The fictional city of Halcyon is grappling with a wave of internal dissent, as factions within the ruling government vie for control. The power struggle threatens to plunge the city into further chaos, with civilians caught in the crossfire.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
628,war_conflict,"The fictional city of Halcyon is grappling with a wave of internal dissent, as factions within the ruling government vie for control. The power struggle threatens to plunge the city into further chaos, with civilians caught in the crossfire.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
629,domestic_unrest_violence,"Accra, Ghana, experienced social unrest as citizens protested against government handling of natural resource extraction. The demonstrations, rooted in environmental concerns, highlighted the need for sustainable development practices.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
630,maritime,"The MV Amazon Queen, a cruise ship, experienced a mechanical failure in the Caribbean, leaving thousands of passengers stranded at sea. Emergency evacuation procedures are underway, but the incident has highlighted the challenges of maintaining the safety of large vessels in remote areas.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
631,domestic_unrest_violence,"In the historic streets of Istanbul, Turkey, protesters rallied against proposed constitutional amendments, fearing an erosion of democratic values. The government's heavy-handed response intensified the unrest, prompting concerns about the country's political future.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
632,later_report,"The lakeside community of Crystal Shores provides a post-disruption report on the closure of a popular lakeside trail for maintenance. The trail is now open, featuring improved signage and safety measures. Outdoor enthusiasts can once again enjoy the scenic views and recreational activities along the revitalized lakeside pathway.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
633,cybersecurity,"In a shocking turn of events, a massive cyber attack hit the heart of Tokyo's transportation system today. Hackers infiltrated the city's central traffic control, causing chaos on the roads and halting the subway system during rush hour.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
634,extreme_weather,The coastal city of Tsunamiton is under a tsunami warning after a powerful undersea earthquake triggers concerns of a tidal wave. Residents are urged to move to higher ground immediately to avoid the potential impact.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
635,pandemics_large_scale_diseases,"Oslo, a city surrounded by scenic fjords, grapples with a sudden outbreak as a contagious virus spreads through its tram and bus services. The iconic Viking Ship Museum stands against an empty backdrop, symbolizing the city's battle against the invisible enemy.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
636,leisure_other_news,"Date: March 12, 2024 - The city of Techtopolis pioneers the use of augmented reality in public spaces with the launch of an AR-based city exploration game. Residents can embark on interactive quests, discovering hidden gems and historical landmarks while blending technology with leisure.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
637,pandemics_large_scale_diseases,"Sydney, Australia, once again grapples with a public health crisis as a new virus spreads rapidly through its ferry services. The iconic Sydney Harbour Bridge stands against an empty backdrop, and the city's waterfront becomes a symbol of the ongoing battle against the outbreak.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
638,domestic_unrest_violence,"Berlin, Germany, grappled with political turmoil as citizens voiced concerns over the rise of far-right ideologies. The clashes between opposing groups underscored the challenges facing liberal democracies in navigating the complexities of free speech and extremism.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
639,railway,"A high-speed train in Madrid, Spain, experienced a technical malfunction, leading to a sudden loss of power and a complete standstill on the tracks. Passengers are facing significant delays as authorities work to resolve the issues and resume normal operations.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
640,general_biz_trend,"An alarming environmental study on the United States exposes widespread water pollution, particularly in urban areas like Flint, Michigan. The report details the health risks posed by contaminated water sources, emphasizing the urgent need for infrastructure upgrades and stricter regulations to safeguard public health.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
641,extreme_weather,"The city of Blizzardville is paralyzed by a winter storm, bringing heavy snowfall and freezing temperatures. Road closures and transportation delays impact daily life as residents bundle up against the cold.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
642,warehouse_fire,"A car bomb exploded near a storage facility in Baghdad, Iraq, causing extensive damage and casualties. Security forces are on high alert as they investigate the terrorist attack.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
643,pandemics_large_scale_diseases,"Amidst the picturesque canals of Venice, a sudden outbreak of a waterborne illness cripples the city's water transport system. Gondolas sit idle, and the iconic Venetian waterways turn into deserted passages, echoing the gravity of the public health emergency.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
644,leisure_other_news,"The city of Skyline Vista embraces the spirit of healthy living with the launch of a citywide fitness challenge. Residents are encouraged to explore the city on foot, bike, or skateboard, promoting physical activity as an integral part of leisure in an urban setting.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0]
645,strike,"Employees from the aviation industry are on strike, demanding better pay and improved safety measures for airline workers. The Aviation Workers Union has called for the strike, causing delays and cancellations in air travel.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
646,strike,"Employees from major retail chains are on strike, demanding better wages and improved working conditions for those in the retail industry. The Retail Workers Union has called for the strike, impacting the operation of stores and causing inconvenience for shoppers.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
647,trade_war_embargos_bans,"Buenos Aires, Argentina, and Santiago, Chile, seek to resolve a longstanding trade dispute over restrictions on agricultural products. The South American nations aim to strengthen regional economic cooperation.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
648,domestic_unrest_violence,"Caracas, Venezuela, witnessed widespread protests against government corruption and economic mismanagement. The volatile situation raised fears of a deeper humanitarian crisis, with citizens demanding both political change and economic relief.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
649,domestic_unrest_violence,"Cairo, Egypt, witnessed renewed unrest as citizens protested against economic mismanagement and a lack of government accountability. The demonstrations underscored the persistent challenges facing the nation, despite the political changes of recent years.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
650,individual_accidents_tragedies,"In a heartbreaking incident in Riverside, a family picnic turned tragic as a tree limb fell, fatally injuring young Aarav Gupta. The community is now coming together to support the grieving Gupta family and address concerns about park safety.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0]
651,maritime,"The MV Aurora Borealis, a passenger ferry operating in the Arctic, faced engine failure during a severe snowstorm, leaving passengers stranded in freezing temperatures. Rescue operations are underway, but the incident highlights the challenges of maritime travel in extreme weather conditions.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
652,pandemics_large_scale_diseases,"Delhi, a city accustomed to chaotic traffic, grapples with a new challenge as a contagious virus spreads through its crowded metro and bus stations. The historic India Gate stands against an unusually quiet backdrop, marking a stark departure from the city's usual frenetic pace.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
653,railway,"The bustling city of Mumbai, India, faced a major transportation crisis as a subway train experienced a sudden brake failure, causing a collision at a busy interchange. Passengers were evacuated, but the incident has raised concerns about the safety of the city's rapidly expanding subway network.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
654,maritime,"A collision between two container ships, the MV Harmony Star and the MV Unity Queen, in the Gulf of Thailand resulted in a significant oil spill. Environmental agencies are working to mitigate the impact on marine ecosystems, while investigations into the cause of the collision are ongoing.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
655,strike,"Delivery drivers from various courier services are on strike, demanding better compensation and improved working conditions. The Courier Workers Union has called for the strike, causing delays in the delivery of packages and goods.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
656,strike,"Agricultural workers in the fictional town of Farmington are on strike, demanding fair wages and improved safety measures on farms. The Farm Workers Association has organized the protest, impacting the production and distribution of agricultural products.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
657,lawsuit_legal_insurance,"In the wake of a major healthcare data breach in Los Angeles on January 5, patients are gearing up for legal battles against the hospital system responsible for safeguarding their confidential information. Lawsuits claim the breach resulted in identity theft and compromised medical records, demanding restitution for the breach's far-reaching consequences.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,[0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
658,forced_labor,"Breaking news from Helsinki, Finland, unveils a forced labor scandal involving a global telecommunications company. Workers were reportedly subjected to harsh conditions in a covert factory, prompting debates on ethical considerations in the tech industry.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
659,warehouse_fire,"A cyber attack on a storage facility in Seoul, South Korea, resulted in the loss of critical data and disrupted operations. Authorities are working to identify the perpetrators and strengthen cybersecurity measures.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
660,domestic_unrest_violence,"Hanoi, Vietnam, experienced civic unrest as citizens rallied against perceived government overreach. The protests, centered around issues of personal freedom and political autonomy, underscored the delicate balance between state control and individual rights.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
