,URI,TOPIC,TITLE,TEXT,RELEVANCE_CLASS
13015,7413056457,train,Train fault on North-South MRT line causes delay in morning commute,Free bus services are available between Woodlands and Ang Mo Kio,0
13016,7413056457,train,Train fault on North-South MRT line causes delay in morning commute,The Straits Times has contacted SMRT for more information,0
13017,7413056457,train,Train fault on North-South MRT line causes delay in morning commute,"The NSL was hit by a track fault and track point fault on Feb 6 and 8, respectively, on the same line",0
13018,7413056457,train,Train fault on North-South MRT line causes delay in morning commute,The delays were announced by SMRT in a tweet at 10.10am.,0
13019,7412899148,train,US town hit by fourth train derailment in 10 months -- RT World News,"A Union Pacific train carrying coal suffered a catastrophic derailment on the eastern edge of Gothenburg, Nebraska on Tuesday morning",1
13020,7412899148,train,US town hit by fourth train derailment in 10 months -- RT World News,It was the fourth such accident to befall the small town in just 10 months,1
13021,7412899148,train,US town hit by fourth train derailment in 10 months -- RT World News,"Union Pacific claimed no one was injured in a statement released on Tuesday, revealing that train traffic had already reopened on one of the three mainline tracks less than six hours after the accident",1
13022,7412899148,train,US town hit by fourth train derailment in 10 months -- RT World News,There were three other Union Pacific derailments in the area last year,1
13023,7412899148,train,US town hit by fourth train derailment in 10 months -- RT World News,"The rail company keeps laying people off and building longer and longer trains, but with less people to maintain the tracks, local resident Jesse Ambler said.",1
13024,7412910634,protest_riot,Letter: B Corp scores must include supply chain mapping data,Companies live or die by their management of human rights and environmental issues in their supply chains,0
13025,7412910634,protest_riot,Letter: B Corp scores must include supply chain mapping data,Revelations by the BBC this week about sexual abuse on Kenyan tea plantations is further evidence of this,0
13026,7412910634,protest_riot,Letter: B Corp scores must include supply chain mapping data,"If B Corp certification is a demonstration of an organisation's commitment to prioritise people and planet, supply chain mapping ought to be an entry-level requirement",0
13027,7412910634,protest_riot,Letter: B Corp scores must include supply chain mapping data,"closed due diligence systems, in which data is locked behind paywalls, has failed us until now when it comes to protecting human rights",0
13028,7412910634,protest_riot,Letter: B Corp scores must include supply chain mapping data,Shifting to an open system can change that.,0
13029,7412890932,strike,"Temple grad students overwhelming vote down proposed contract, strike continues",Members of the Temple University Graduate Students Association overwhelmingly voted down a tentative agreement Tuesday that was reached last week,0
13030,7412890932,strike,"Temple grad students overwhelming vote down proposed contract, strike continues","Nearly 400 graduate students voted, roughly 83 of the membership, with 352, or more than 92, nixing the offer, and 30 accepting it",0
13031,7412890932,strike,"Temple grad students overwhelming vote down proposed contract, strike continues","The offer included a 10 raise in the first year, 5 the second, 2.5 the third and 2.25 the fourth, the union said",0
13032,7412890932,strike,"Temple grad students overwhelming vote down proposed contract, strike continues","The union represents 750 graduate teaching and research assistants, not all of whom are members of the union.",0
13033,7412816754,strike,Fewer trains could run on strike days under anti-walkout laws,"About half of lines have been closed during national strikes by members of the Rail, Maritime and Transport Workers (RMT) union",0
13034,7412816754,strike,Fewer trains could run on strike days under anti-walkout laws,"Much of Cornwall, Dorset, northern England, Scotland and Wales were left cut off from the network",0
13035,7412816754,strike,Fewer trains could run on strike days under anti-walkout laws,"Government attempting to introduce legislation setting out minimum service levels in six sectors, including transport, to reduce the impact of industrial action",0
13036,7412816754,strike,Fewer trains could run on strike days under anti-walkout laws,"But fresh efforts to give better service to the more isolated parts of the UK on strike days may backfire for other regions, according to a new DfT consultation document.",0
13037,7412774204,air,Flights resume at Dublin Airport after being suspended this evening due drone activity,All flights at the airport were temporarily suspended this evening,1
13038,7412774204,air,Flights resume at Dublin Airport after being suspended this evening due drone activity,It is the latest in a series of drone incidents at Ireland's biggest airport in recent weeks,1
13039,7412774204,air,Flights resume at Dublin Airport after being suspended this evening due drone activity,Two people have faced court this month accused of disrupting flights at Dublin Airport by flying a drone,1
13040,7412774204,air,Flights resume at Dublin Airport after being suspended this evening due drone activity,Irish Government ministers have vowed to tackle the recurring issue,1
13041,7412774204,air,Flights resume at Dublin Airport after being suspended this evening due drone activity,Flights resumed after being suspended for 30 minutes,1
13042,7412774204,air,Flights resume at Dublin Airport after being suspended this evening due drone activity,A third message from the airport said: We would remind drone users that it is illegal to fly a drone within 5km of the airport.,1
13043,7412762767,air,Drone activity leads to flight disruption at Dublin Airport on Tuesday evening,Small unmanned aircraft was first spotted on the north side of the airport campus,1
13044,7412762767,air,Drone activity leads to flight disruption at Dublin Airport on Tuesday evening,The disruption lasted from exactly 8.22pm to 8.52pm,1
13045,7412762767,air,Drone activity leads to flight disruption at Dublin Airport on Tuesday evening,No flights were diverted from the airport during the 30 minute suspension,1
13046,7412762767,air,Drone activity leads to flight disruption at Dublin Airport on Tuesday evening,"An unknown number of flights were grounded in the UK, but it remains too early to ascertain any potential knock-on effects to schedules",1
13047,7412762767,air,Drone activity leads to flight disruption at Dublin Airport on Tuesday evening,"Later, management tweeted: ...we would remind drone users that it is illegal to fly a drone within 5km of Dublin Airport",1
13048,7412762767,air,Drone activity leads to flight disruption at Dublin Airport on Tuesday evening,Severe punishments must follow for anyone found guilty.,1
13049,7412736742,train,Train disruption continues following damage of '30m of overhead power cables',"30m of 25,000-volt overhead lines were damaged in Cheadle Hulme",1
13050,7412736742,train,Train disruption continues following damage of '30m of overhead power cables',Commuters in Stockport and Macclesfield were earlier warned of disruption,1
13051,7412736742,train,Train disruption continues following damage of '30m of overhead power cables',Network Rail has apologised to passengers and said no services between Manchester and Stoke-on-Trent will run for the rest of today (February 21) Repair work is expected to carry on throughout the night,1
13052,7412736742,train,Train disruption continues following damage of '30m of overhead power cables',CrossCountry services between Birmingham and Manchester are not serving Manchester or Stoke,1
13053,7412736742,train,Train disruption continues following damage of '30m of overhead power cables',"Avanti West Coast services are also affected, with diversions leading to longer journey times.",1
13054,7412697698,protest_riot,'I Know You are Not The Bad Guy': Video Shows Alexandra Pelosi Downplaying January 6 Riot To Proud Boy Member,Documentary filmmaker Alexandra Pelosi was knowingly recorded during a January 2022 meeting with a January 6th defendant and his attorney in footage first released by Gateway Pundit,0
13055,7412697698,protest_riot,'I Know You are Not The Bad Guy': Video Shows Alexandra Pelosi Downplaying January 6 Riot To Proud Boy Member,"The Daily Caller identified the defendant as former Proud Boys member Gabriel Garcia and contacted his defense attorney, Aubrey Webb",0
13056,7412697698,protest_riot,'I Know You are Not The Bad Guy': Video Shows Alexandra Pelosi Downplaying January 6 Riot To Proud Boy Member,Pelosi later referenced her friendship with Proud Boys founder Gavin McInnes and denied he was a white supremacist,0
13057,7412697698,protest_riot,'I Know You are Not The Bad Guy': Video Shows Alexandra Pelosi Downplaying January 6 Riot To Proud Boy Member,The House Select Committee to Investigate the January6th attack released its final report in December 2022,0
13058,7412697698,protest_riot,'I Know You are Not The Bad Guy': Video Shows Alexandra Pelosi Downplaying January 6 Riot To Proud Boy Member,It was dissolved when the Republican-controlled 118th Congress began in January.,0
13059,7412645069,train,"Truck crashes involving hazardous chemicals are more frequent, even as train derailments capture headlines","A truck carrying nitric acid crashed on a major highway outside Tucson, Arizona, killing the driver and releasing toxic chemicals into the air",1
13060,7412645069,train,"Truck crashes involving hazardous chemicals are more frequent, even as train derailments capture headlines","The Arizona hazmat disaster shut down Interstate 10, a major cross-country highway, and forced evacuations in surrounding neighborhoods",1
13061,7412645069,train,"Truck crashes involving hazardous chemicals are more frequent, even as train derailments capture headlines","But the highway crash did not draw national attention the way the train derailment did, or trigger a flood of calls for more trucking regulation",1
13062,7412645069,train,"Truck crashes involving hazardous chemicals are more frequent, even as train derailments capture headlines","In fact, federal data shows that rail has had far fewer incidents, deaths and damage when moving hazardous materials in the YOU.S",1
13063,7412645069,train,"Truck crashes involving hazardous chemicals are more frequent, even as train derailments capture headlines",than trucks.,1
13064,7412628933,road,Mayor Annisul Huq Road: The curse of illegal parking,"Mayor Annisul Huq Road, a major thoroughfare in Dhaka, is plagued with illegal parking",0
13065,7412628933,road,Mayor Annisul Huq Road: The curse of illegal parking,"Despite efforts by the Dhaka North City Corporation to prevent vehicles from parking illegally, the road has become increasingly narrow due to the two additional rickshaw lanes",0
13066,7412628933,road,Mayor Annisul Huq Road: The curse of illegal parking,"This has led to increased traffic congestion, with trucks, pickups, and covered vans continuing to park on the road",0
13067,7412628933,road,Mayor Annisul Huq Road: The curse of illegal parking,"Experts said the situation has become dire for the capital's residents, who are struggling to navigate the city",0
13068,7412628933,road,Mayor Annisul Huq Road: The curse of illegal parking,The DNCC has been criticised for its inability to enforce parking laws and provide alternative parking options.,0
13069,7412600462,protest_riot,"Israel Unlikely to Extradite Mexican Ex-Lawman Wanted in Mass Abduction, Officials Say",Toms Zern is accused of orchestrating a cover-up of the infamous disappearance of 43 students,0
13070,7412600462,protest_riot,"Israel Unlikely to Extradite Mexican Ex-Lawman Wanted in Mass Abduction, Officials Say","Mexico asked for his extradition last year, but Israeli officials say the request is all but dead",0
13071,7412600462,protest_riot,"Israel Unlikely to Extradite Mexican Ex-Lawman Wanted in Mass Abduction, Officials Say","For the past few years, Mr",0
13072,7412600462,protest_riot,"Israel Unlikely to Extradite Mexican Ex-Lawman Wanted in Mass Abduction, Officials Say","Zern has been living in Israel, where he says he has befriended amazing people",0
13073,7412600462,protest_riot,"Israel Unlikely to Extradite Mexican Ex-Lawman Wanted in Mass Abduction, Officials Say",Experts say the failure to secure his return would cost Mexico the opportunity to glean new information from a key suspect,0
13074,7412600462,protest_riot,"Israel Unlikely to Extradite Mexican Ex-Lawman Wanted in Mass Abduction, Officials Say",the 43 students vanished in September 2014,0
13075,7412600462,protest_riot,"Israel Unlikely to Extradite Mexican Ex-Lawman Wanted in Mass Abduction, Officials Say","The victims are all presumed dead, but only three students' remains were ever found.",0
13076,7412591517,strike,"Official review of UK anti-strike law 'not fit for purpose', say experts",The department for business published its impact assessment of the Strikes (Minimum Service Levels) bill,0
13077,7412591517,strike,"Official review of UK anti-strike law 'not fit for purpose', say experts",The measure is designed to curb the impact of future industrial action on public services by forcing employees in key sectors such as transport and health to keep working,0
13078,7412591517,strike,"Official review of UK anti-strike law 'not fit for purpose', say experts",The impact assessment drew a broadly favourable picture of the legislation,0
13079,7412591517,strike,"Official review of UK anti-strike law 'not fit for purpose', say experts","But it was slammed by the Regulatory Policy Committee, a group of independent business, academic and legal experts",0
13080,7412591517,strike,"Official review of UK anti-strike law 'not fit for purpose', say experts",The RPC described the cost-benefit analysis of the policy as weak and not fit for purpose in a scathing 10-page report.,0
13081,7412594736,strike,Police probe after laptop about train strike negotiations was stolen,The laptop belonged to rail minister Huw Merriman and was taken from underneath his chair in the central London pub,1
13082,7412594736,strike,Police probe after laptop about train strike negotiations was stolen,The theft came a day after one of the biggest strikes in more than a decade which caused mass disruption across the country,1
13083,7412594736,strike,Police probe after laptop about train strike negotiations was stolen,RMT and Aslef workers from 14 train companies took industrial action on February 1 and 3 in the ongoing dispute over pay and conditions,1
13084,7412594736,strike,Police probe after laptop about train strike negotiations was stolen,Government officials explained the laptop was wiped remotely of any sensitive information- they cannot make any comments on security concerns at the moment.,1
13085,7412579253,train,Train Derails In Nebraska As US Transportation Chief Plans To Visit Ohio Wreck - Reports - UrduPoint,"31 Union Pacific train cars carrying coal derailed near Gothenburg, Nebraska",1
13086,7412579253,train,Train Derails In Nebraska As US Transportation Chief Plans To Visit Ohio Wreck - Reports - UrduPoint,No one was injured in the Nebraska train incident and cleanup has begun,1
13087,7412579253,train,Train Derails In Nebraska As US Transportation Chief Plans To Visit Ohio Wreck - Reports - UrduPoint,The Nebraska incident comes in the wake of a toxic train derailment in Ohio earlier this month,1
13088,7412579253,train,Train Derails In Nebraska As US Transportation Chief Plans To Visit Ohio Wreck - Reports - UrduPoint,"The Transportation Department will also urge Congress to enact stricter safety protocols and increase maximum fines for rail companies for safety violations, Buttigieg said on Tuesday",1
13089,7412579253,train,Train Derails In Nebraska As US Transportation Chief Plans To Visit Ohio Wreck - Reports - UrduPoint,He also called on railroad companies to provide workers with paid sick leave and notify state-level emergency response teams in advance.,1
13090,7412541613,air,"Man caused false alarm by flying drone into critical area at Dublin Airport, court told",Ainis Guzauskas (41) is charged with one offence under the Air Navigation and Transport Act 1988,1
13091,7412541613,air,"Man caused false alarm by flying drone into critical area at Dublin Airport, court told",He is accused of knowingly causing a false alarm by flying an unmanned aerial system (drone) into the critical area of Dublin Airport,1
13092,7412541613,air,"Man caused false alarm by flying drone into critical area at Dublin Airport, court told","The offence is alleged to have happened at Naul Road on July 2, 2022",1
13093,7412541613,air,"Man caused false alarm by flying drone into critical area at Dublin Airport, court told",Judge John Hughes adjourned the case for the directions of the DPP to be given,1
13094,7412541613,air,"Man caused false alarm by flying drone into critical area at Dublin Airport, court told","He granted bail in the accused's own bond of 500, with no cash lodgement or surety required.",1
13095,7412524167,air,Man charged over Dublin Airport drone incident,"Ainis Guzauskus, 41, is accused of knowingly causing a false alarm by flying an unmanned aerial system (drone) into the critical area of Dublin Airport",0
13096,7412524167,air,Man charged over Dublin Airport drone incident,Garda Paul Murphy told the court that the accused made no reply to the charge after caution,0
13097,7412524167,air,Man charged over Dublin Airport drone incident,"There was no objection to bail with conditions, including a ban on flying drones and going within two kilometres of the airport",0
13098,7412524167,air,Man charged over Dublin Airport drone incident,He was remanded on bail pending further directions from the DPP to appear again on 21 March.,0
13099,7412485044,protest_riot,A more sustainable way to generate phosphorus,"Phosphorus is an essential ingredient in thousands of products, including herbicides, lithium-ion batteries, and even soft drinks",0
13100,7412485044,protest_riot,A more sustainable way to generate phosphorus,Most of this phosphorus comes from an energy-intensive process that contributes significantly to global carbon emissions,0
13101,7412485044,protest_riot,A more sustainable way to generate phosphorus,"MIT chemists have devised an alternative way to generate white phosphorus, a critical intermediate in the manufacture of those phosphorus-containing products",0
13102,7412485044,protest_riot,A more sustainable way to generate phosphorus,"Their approach, which uses electricity to speed up a key chemical reaction, could reduce the carbon emissions of the process by half or even more.",0
13103,7412500140,protest_riot,SOUDAN - SUPPORT COORDINATOR (MF) - Khartoum - Sudan,"The Sudan mission opened end of 2020, further to the influx of Tigrayan refugees fleeing conflict in Ethiopia",0
13104,7412500140,protest_riot,SOUDAN - SUPPORT COORDINATOR (MF) - Khartoum - Sudan,The operational base dedicated to this emergency answer is in Gedaref,0
13105,7412500140,protest_riot,SOUDAN - SUPPORT COORDINATOR (MF) - Khartoum - Sudan,"In Khartoum, the support coo will be seconded on the logistic by a national",0
13106,7412500140,protest_riot,SOUDAN - SUPPORT COORDINATOR (MF) - Khartoum - Sudan,"In Geneina, 2 projects are ongoing complementing each other and offering wash services in Geneina Gathering camps hosting approximately 100 000 individuals",0
13107,7412500140,protest_riot,SOUDAN - SUPPORT COORDINATOR (MF) - Khartoum - Sudan,"Activities are mainly latrines rehabilitation and construction, distribution of hygiene kits, water trucking, desludging, waste management.",0
13108,7412478042,train,Train derailment in Nebraska sparks emergency hazmat response,"A dozen train cars were seen off the track in Gothenburg, around 50 miles from the Nebraska state capital of Lincoln",1
13109,7412478042,train,Train derailment in Nebraska sparks emergency hazmat response,"Emergency hazmat crews rushed to the scene following the derailment, which reportedly occurred overnight on the eastern edge of the town",1
13110,7412478042,train,Train derailment in Nebraska sparks emergency hazmat response,A witness told KNOP that the wreck was the third derailment in the exact spot in the last six months due to a broken rail,1
13111,7412478042,train,Train derailment in Nebraska sparks emergency hazmat response,"It is currently unclear whether the incident has caused a danger to the public, or if any individuals were injured",1
13112,7412478042,train,Train derailment in Nebraska sparks emergency hazmat response,The incident is currently under investigation.,1
13113,7412441301,protest_riot,"Kristen Stewart Spoke Up In Solidarity With The Women, Life, Freedom Protest Against The Iranian Regime",Kristen Stewart spoke up for human rights in Iran during the 2023 Berlin International Film Festival,0
13114,7412441301,protest_riot,"Kristen Stewart Spoke Up In Solidarity With The Women, Life, Freedom Protest Against The Iranian Regime","She joined the Women, Life, Freedom demonstration against Iran's repressive regime on the Berlin red carpet",0
13115,7412441301,protest_riot,"Kristen Stewart Spoke Up In Solidarity With The Women, Life, Freedom Protest Against The Iranian Regime","Since September, the activists have been protesting worldwide, making their voices heard, and their latest stop in Berlin",0
13116,7412441301,protest_riot,"Kristen Stewart Spoke Up In Solidarity With The Women, Life, Freedom Protest Against The Iranian Regime","They also held demonstrations for women's rights, climate change, and fair wages for Berlin movie theater workers",0
13117,7412441301,protest_riot,"Kristen Stewart Spoke Up In Solidarity With The Women, Life, Freedom Protest Against The Iranian Regime","They held signs with photos of female Iranian journalists Niloofar Hamedi and Elaheh Mohammadi, who were arrested.",0
13118,7412422577,train,Why you should buy your train tickets before 5 March,"This year's annual increase is the largest in a decade, which has risen again compared to 2022's 3.8 per cent price jump",0
13119,7412422577,train,Why you should buy your train tickets before 5 March,"Because customers can buy train tickets up to 12 weeks ahead of travelling, travellers are being urged to purchase them ahead of the price rise",0
13120,7412422577,train,Why you should buy your train tickets before 5 March,"If you are planning a trip, book before midnight on 4 March to lock in a cheaper price",0
13121,7412422577,train,Why you should buy your train tickets before 5 March,"The government has said they are capping the rise below inflation; although it sat at 12.3 per cent last July, Bank of England governor Andrew Bailey expects that figure to halve.",0
13122,7412332374,protest_riot,TNSTC employees stage protest against filling up vacancies through contractor,Employees of Tamil Nadu State Transport Corporation (TNSTC) affiliated to CITU staged a demonstration across the district opposing a move by the State government to fill up vacant posts in the Corportion through contractors,0
13123,7412332374,protest_riot,TNSTC employees stage protest against filling up vacancies through contractor,The protest was staged in front of all the nine TNSTC depots,0
13124,7412332374,protest_riot,TNSTC employees stage protest against filling up vacancies through contractor,The State government had tried to,0
13125,7412332374,protest_riot,TNSTC employees stage protest against filling up vacancies through contractor,"fill up 532 posts of drivers in Chennai TN STC through a private contractor, said the CITu general secretary M",0
13126,7412332374,protest_riot,TNSTC employees stage protest against filling up vacancies through contractor,Vellaidurai,0
13127,7412332374,protest_riot,TNSTC employees stage protest against filling up vacancies through contractor,"Even in Virudhunagar, out of the total 1,176 driver and conductor posts each, at least 300 posts in each category were lying vacant, he said.",0
13128,7412326872,protest_riot,'Fascism must be kept at bay' says Labour leader as hotel protest held again,Protesters call for people seeking asylum to be removed from the area,0
13129,7412326872,protest_riot,'Fascism must be kept at bay' says Labour leader as hotel protest held again,Counter demonstrators from Stand up to Racism also turned up to show their support for those inside the hotel,0
13130,7412326872,protest_riot,'Fascism must be kept at bay' says Labour leader as hotel protest held again,"A spokesman for the organisation who lives in Erskine accused far-right group Patriotic Alternative (PA) of spreading hate, misinformation and lies in the local community",0
13131,7412326872,protest_riot,'Fascism must be kept at bay' says Labour leader as hotel protest held again,Renfrewshire's Labour leader Iain McMillan said that the presence of PA shows that fascism is still very much alive in the streets of Scotland.,0
13132,7412287777,protest_riot,Man Who Rammed Anti-Mass Migration Protest with Car Blames 'Racists',"Stephen Bedford, 36, has denied intentionally ramming a number of anti-mass migration protesters with his car",0
13133,7412287777,protest_riot,Man Who Rammed Anti-Mass Migration Protest with Car Blames 'Racists',The accused is believed to have live-streamed the incident onto his Facebook page,0
13134,7412287777,protest_riot,Man Who Rammed Anti-Mass Migration Protest with Car Blames 'Racists',He has claimed that he was forced to flee for his life after inadvertently coming across the group of protesters,0
13135,7412287777,protest_riot,Man Who Rammed Anti-Mass Migration Protest with Car Blames 'Racists',"Bedford has also claimed that some of the protesters had previously threatened to kill him, but police have no records of such threats being made by the man",0
13136,7412287777,protest_riot,Man Who Rammed Anti-Mass Migration Protest with Car Blames 'Racists',"The man has been charged with dangerous driving, but denies the charge.",0
13137,7412269090,material,"UK salad shortages to last 'for weeks', retailers warn",Shortages of tomatoes and peppers on UK supermarket shelves are set to last for weeks,0
13138,7412269090,material,"UK salad shortages to last 'for weeks', retailers warn",Asda said on Tuesday it was rationing purchases of fruits and vegetables,0
13139,7412269090,material,"UK salad shortages to last 'for weeks', retailers warn",Bad weather in southern Europe and north Africa disrupted harvests of several crops,0
13140,7412269090,material,"UK salad shortages to last 'for weeks', retailers warn",National Farmers' Union said domestic production was falling in agricultural sectors from salads to eggs,0
13141,7412269090,material,"UK salad shortages to last 'for weeks', retailers warn","Almost 1bn fewer eggs were produced in 2022 than in 2019, according to the NFU's annual conference, which is being held this week in London",0
13142,7412269090,material,"UK salad shortages to last 'for weeks', retailers warn",The NFU president Minette Batters called for the government to support their energy costs through its energy intensive industries exemption scheme.,0
13143,7412225929,material,Retailers Hope to Bargain for Lower Ocean-Freight Rates,The average contract cost of shipping a container from China to the YOU,0
13144,7412225929,material,Retailers Hope to Bargain for Lower Ocean-Freight Rates,"West Coast was 2,618 as of February 9",0
13145,7412225929,material,Retailers Hope to Bargain for Lower Ocean-Freight Rates,"The rate rose to 8,607 on April 1, 2022, from 3,174 a year earlier",0
13146,7412225929,material,Retailers Hope to Bargain for Lower Ocean-Freight Rates,Last year's negotiations took place as dozens of container ships were backed up off the coast of California waiting to unload cargo,0
13147,7412225929,material,Retailers Hope to Bargain for Lower Ocean-Freight Rates,A 20 increase in freight snarled supply chains because of a lack of space on docks and in warehouses as well as a shortage of truckers and trucking equipment.,0
13148,7412172225,protest_riot,SUEWA Members Staged Protest Demonstration Against Unlawful Lease Granted By Varsity Management - UrduPoint,The members of the Sindh University Employees Welfare Association Tuesday staged a protest demonstration against the unlawful lease of the university's C.N.G station and land on a prime location to a private contractor via political influence,0
13149,7412172225,protest_riot,SUEWA Members Staged Protest Demonstration Against Unlawful Lease Granted By Varsity Management - UrduPoint,"The President SUEWA, Muhammad Ali Ghanghro, and General Secretary Zulfiqar Ali Rustamani while speaking on the occasion, warned the Vice Chancellor and administration to step down from such illegal acts of leasing out varsity's assets at a cheap price under hasty political pressure.",0
13150,7412159489,protest_riot,"Ogun naira protest: Its arson, daylight robbery, says Abiodun","Governor Dapo Abiodun of Ogun State, on Tuesday, described the wanton destruction of some commercial banks in Sagamu area of the state, as daylight robbery and arson",0
13151,7412159489,protest_riot,"Ogun naira protest: Its arson, daylight robbery, says Abiodun","He said that the level of the violent protest was devastating and appalling, hence the need for security agencies to fish out more perpetrators of the evil acts",0
13152,7412159489,protest_riot,"Ogun naira protest: Its arson, daylight robbery, says Abiodun","The governor offered to reward whistle blowers, people who have credible information about those behind the act",0
13153,7412159489,protest_riot,"Ogun naira protest: Its arson, daylight robbery, says Abiodun",He equally explained that those who sponsor the protest would be made to face the full wrath of the law.,0
13154,7412100186,strike,"We need to get around the table, says minister as junior doctors announce strike","Almost 37,000 votes were cast in the BMA's ballot and 98 per cent of those were in favour of strike action",0
13155,7412100186,strike,"We need to get around the table, says minister as junior doctors announce strike",This was the largest ever turnout for a ballot of doctors by the union,0
13156,7412100186,strike,"We need to get around the table, says minister as junior doctors announce strike","Nurses, paramedics and physiotherapists have already staged industrial action and further walkouts will take place in the coming weeks",0
13157,7412100186,strike,"We need to get around the table, says minister as junior doctors announce strike",NHS leaders have pleaded with Prime Minister Rishi Sunak's Government to negotiate with unions on pay,0
13158,7412100186,strike,"We need to get around the table, says minister as junior doctors announce strike","More than 140,000 appointments have already been postponed due to industrial action.",0
13159,7412022295,material,Russia sends record amounts of oil to China - live updates,Russia's overall crude and fuel oil exports to China reached 1.66m barrels a day last month,0
13160,7412022295,material,Russia sends record amounts of oil to China - live updates,"It surpassed a record set in April 2020, according to data intelligence firm Kpler",0
13161,7412022295,material,Russia sends record amounts of oil to China - live updates,China is toe-to-toe with India as the biggest buyer of Russian crude after the war in Ukraine reshaped the pattern of global energy deals,0
13162,7412022295,material,Russia sends record amounts of oil to China - live updates,"Moscow has had to offer discounts to entice a shrinking pool of customers, a move welcomed by Asian buyers trying to control inflation",0
13163,7412022295,material,Russia sends record amounts of oil to China - live updates,"Last week, Russia announced it would cut production by 500,000 Barrels a Day from next month.",0
13164,7411999863,air,Great news for flyers from Chennai; A-CDM system set to revolutionize airport operations,New software called 'Airport Collaborative Decision Making' (A-CDM) has been implemented at the Chennai Airport,0
13165,7411999863,air,Great news for flyers from Chennai; A-CDM system set to revolutionize airport operations,"Airport operators, airlines, ground operations companies, and air traffic controllers can make coordinated decisions while avoiding delays and ensuring faster service by using A- CDM software, the airport said in a statement",0
13166,7411999863,air,Great news for flyers from Chennai; A-CDM system set to revolutionize airport operations,The software can be downloaded from the airport's website at: http://www.chennaiairport.com/airport-collaborative-decision-making-software.,0
13167,7411497407,material,How the Russian economy self-immolated in the year since Putin invaded Ukraine,"A year after Putin's invasion of Ukraine, some cynics lament that the unprecedented economic pressure campaign against Russia has not yet ended the Putin regime",0
13168,7411497407,material,How the Russian economy self-immolated in the year since Putin invaded Ukraine,What they are missing is the transformation that has happened right before our eyes: Russia has become an economic afterthought and a deflated world power,0
13169,7411497407,material,How the Russian economy self-immolated in the year since Putin invaded Ukraine,"Coupled with Putin's own misfires, economic pressure has eroded Russia's economic might as brave Ukrainian fighters, HIMARS, Leopold tanks, and PATRIOT missiles held off Russian troops on the battlefield.",0
13170,7411466685,protest_riot,Traffic likely to be affected near Janpath owing to BJP protest: Delhi Police advisory  Politics,BJP planned to hold a demonstration near the residence of Congress leader Sonia Gandhi,0
13171,7411466685,protest_riot,Traffic likely to be affected near Janpath owing to BJP protest: Delhi Police advisory  Politics,Party spokesperson Pawan Khera recently referred the prime minister as ''Narendra Gautamdas Modi'' He made the statement while criticising the central government over the row involving the business conglomerate headed by Gautam Adani,0
13172,7411466685,protest_riot,Traffic likely to be affected near Janpath owing to BJP protest: Delhi Police advisory  Politics,"Modi's full name is Narendra Damodardas Modi, with the middle name standing for his father's name, a common practice in many parts of the country",0
13173,7411466685,protest_riot,Traffic likely to be affected near Janpath owing to BJP protest: Delhi Police advisory  Politics,Delhi Traffic Police took to Twitter to caution the commuters.,0
13174,7411403665,protest_riot,US told Russia of Biden's surprise trip to Ukraine just before he arrived: Officials,President Joe Biden made a surprise visit to the Ukrainian capital of Kyiv on Monday,0
13175,7411403665,protest_riot,US told Russia of Biden's surprise trip to Ukraine just before he arrived: Officials,Senior members of his administration detailed the security discussions that led up to the decision to go on the trip,0
13176,7411403665,protest_riot,US told Russia of Biden's surprise trip to Ukraine just before he arrived: Officials,The content of the meetings Biden had with Ukrainian President Volodymyr Zelenskyy over the course of his roughly five hours in the city was also detailed,0
13177,7411403665,protest_riot,US told Russia of Biden's surprise trip to Ukraine just before he arrived: Officials,The Last Thing: Jimmy Carter to the rescue Former Pres,0
13178,7411403665,protest_riot,US told Russia of Biden's surprise trip to Ukraine just before he arrived: Officials,Jimmy Carter's service to the country began long before he made a run for the White House.,0
13179,7411388595,protest_riot,Retirees take to the streets in China to protest health insurance cuts,Retirees in Wuhan and Dalian took to the streets last week to express their outrage over the local government's curtailing of medical insurance coverage,0
13180,7411388595,protest_riot,Retirees take to the streets in China to protest health insurance cuts,Photos and videos of demonstration scenes circulating online show crowds of senior citizens gathering in various areas of the two cities,0
13181,7411388595,protest_riot,Retirees take to the streets in China to protest health insurance cuts,"A heavy police presence is seen in several video clips, but it remains unknown whether police have arrested any protesters as a result of the demonstrations",0
13182,7411388595,protest_riot,Retirees take to the streets in China to protest health insurance cuts,Seniors participating in the rallies are protesting against proposed changes to the country's medical insurance system.,0
13183,7411329519,protest_riot,Bhiwani deaths case: VHP to protest 'false charges' against Bajrang Dal members,Two charred skeletons were found in Haryana's Bhiwani on February 16,0
13184,7411329519,protest_riot,Bhiwani deaths case: VHP to protest 'false charges' against Bajrang Dal members,The Rajasthan Police booked a Bajrang Dal member Monu Manesar for his alleged involvement in the matter triggering a protest by the Hindu outfits including VHP,0
13185,7411329519,protest_riot,Bhiwani deaths case: VHP to protest 'false charges' against Bajrang Dal members,VHP had earlier demanded a CBI inquiry into the matter stating that it does not believe the investigation by the Rajasthin Police,0
13186,7411329519,protest_riot,Bhiwani deaths case: VHP to protest 'false charges' against Bajrang Dal members,The organisation claimed that the police has slapped false charges against the B Rajrang Dal,0
13187,7411329519,protest_riot,Bhiwani deaths case: VHP to protest 'false charges' against Bajrang Dal members,The VHP warned of carrying out a huge demonstration if the government does not comply with their demands.,0
