,URI,TOPIC,TEXT,RELEVANCE_CLASS
13834,7405709637,protest_riot,China since 2021 has been pushing through changes that would cut individual benefit allowances for medical care,0
13835,7405709637,protest_riot,"Authorities in various Chinese provinces and regions have started rolling out changes that resulted in sharp cuts to the amount of money that citizens, especially the elderly, can receive for medical Care",0
13836,7405709637,protest_riot,"The protests come just weeks ahead of annual legislative meetings in Beijing, where senior leaders are expected to unveil new fiscal policies.",0
13837,7405750313,train,"Train strikes: When are the dates in March and April, and which rail services are affected?Rail workers at 14 train operators to stage four days of walkouts on March 16, 18 and 20, and April 1",1
13838,7405750313,train,Union leader Mick Lynch said workers will be taking sustained and targeted industrial action over the next few months,1
13839,7405750313,train,"He blamed the Government for failing to allow train companies to make new, better offers",1
13840,7405750313,train,"It comes days after the Rail, Maritime and Transport workers union (RMT) rejected train operators' best and final 9pc pay rise",1
13841,7405750313,train,"Mark Harper, the Transport Secretary, had last week signalled he was not willing to let train operators sweeten their deal with better terms.",1
13842,7405712293,train,Train lines between York and Edinburgh blocked due to Storm OttoStorm Otto is currently battering Scotland with 80mph winds,1
13843,7405712293,train,Lumo's 7.57am service from Newcastle to London Kings Cross and its 9.24am Edinburgh to Kings Cross train have been cancelled,1
13844,7405712293,train,"TransPennine Express has said that, due to an object being caught on the overhead electric wires between Leeds and Huddersfield, all lines are blocked",1
13845,7405712293,train,Network Rail Scotland tweeted last night that emergency speed restrictions would be implemented on numerous sections of railway,1
13846,7405712293,train,Scotrail warned that services across much of the country are likely to be delayed and may have to be cancelled.,1
13847,7405662441,train,Rail strikes: List of March and April dates and train lines affected as union reveals more industrial actionRail workers will stage 24-hour walkouts on four dates in March and April,1
13848,7405662441,train,"On 16 March, 18 March, 30 March and 1 April members of the Rail Maritime and Transport (RMT) Union working for 14 train companies will strike",1
13849,7405662441,train,"These walkouts will each last 24 hours, causing severe disruption to travel on the strike days and affecting journeys on the days either side",1
13850,7405662441,train,"The fresh strike dates are the latest in a long-running dispute over pay, jobs and conditions that has disrupted passenger journeys since June.",1
13851,7405640997,train,"Train passengers warned of major delays this weekend over track closuresEast Coast main line runs between London and Edinburgh via Peterborough, Doncaster, York and Newcastle",0
13852,7405640997,train,"West Coast line runs from London to Glasgow with branches to Birmingham, North Wales, Liverpool, Manchester and Edinburgh",0
13853,7405640997,train,It will be closed between Wigan North Western station and Lancaster during the next three weekends and on Sunday March 12 to enable track upgrades at Preston station,0
13854,7405640997,train,Network Rail said a 'congested work programme' means it must close the sections of both main lines on Saturday and Sunday,0
13855,7405640997,train,Passengers will be disappointed to see both East and West Coast lines closed due to engineering works.,0
13856,7405614811,material,"Nestl Sells Less After Raising Prices, Moves to Drop Some Unpopular LinesNestl's peers Unilever PLC and Procter  Gamble Co",0
13857,7405614811,material,PG -1.31 have both said this year that shopper demand for their products has been dented by higher prices,0
13858,7405614811,material,Nestl said its sales volumes had also been affected by an initiative to prune less lucrative products from its portfolio,0
13859,7405614811,material,"For the full-year, Nestl reported revenue of 94.42 billion Swiss francs, equivalent to about 102.3 billion, up from 87.09 billion francs in 2021.",0
13860,7405590320,air,JFK Airport power outage forces 16-hour flight to make YOU-turnInternational flights in JFK's Terminal 1 were brought to a standstill Thursday,1
13861,7405590320,air,Travelers were required to travel to alternate terminals or come to terms with having to travel on a different day,1
13862,7405590320,air,"On one Air New Zealand flight, passengers were stuck aboard the aircraft for 16 hours after their plane was sent back to Auckland",1
13863,7405590320,air,"Terminal 1 will remain closed on Friday as the Port Authority continues working with the terminal's operator to restore flight operations as quickly as possible, the airport said on Twitter",1
13864,7405590320,air,The Port Authority of New York and New Jersey said an electrical panel failure resulted in a small isolated fire overnight.,1
13865,7405565724,strike,Border Force and ambulance staff strike today as more walkouts plannedBorder Force officers will walk out from today until February 20,0
13866,7405565724,strike,"Ports of Calais, Dunkirk and Dover will all be affected, as well the Channel Tunnel",0
13867,7405565724,strike,"Meanwhile ambulance staff are also on strike on Friday as part of a long-running dispute over pay, conditions and staffing levels",0
13868,7405565724,strike,"It comes as nurses yesterday announced a new 48-hour strike to include emergency staff, with militant rail unions and postal workers also planning further strike days",0
13869,7405565724,strike,Government has warned those arriving in the UK to expect delays.,0
13870,7405548011,protest_riot,"Chaos In Mile 12, Lagos As Riot Breaks-Out Over Scarcity Of New Naira NotesThere was unrest in Mile 12, Lagos State as hoodlums rited over the scarcity of new Naira notes",0
13871,7405548011,protest_riot,"The burning of tires on the road, however, has generated tension in the region, and people were spotted fleeing for their lives",0
13872,7405548011,protest_riot,"As everyone attempts to reach safety, traffic is backed up along the route as a result",0
13873,7405548011,protest_riot,The hoodlum were spotted telling drivers to turn around as they gathered to launch their demonstration on the Mile 12 road in Lagos state.,0
13874,7405563165,air,Schiphol airport posts 2022 lossRoyal Schiphol Group reported a 77 million euro (81.89 million) loss for 2022,0
13875,7405563165,air,Severe disruption throughout the year resulting from staff shortages,0
13876,7405563165,air,"CEO Ruud Sondag: ""The year will go down as a bad chapter in our own history books"" It is not certain when it will return to 2019 levels of traffic, given continuing operational difficulties and a 440,000-a-year flight cap imposed by the Dutch government",0
13877,7405563165,air,(1  0.9403 euros),0
13878,7405466304,material,Do not Bet Against IndiaIndia has stood out for its economic resilience during a time of global macroeconomic uncertainty and volatility,0
13879,7405466304,material,"With seven percent GDP growth estimated for 2022 and only a slightly smaller figure expected for 2023, the Indian economy has defied the slowdown",0
13880,7405466304,material,"Despite this impressive performance, Arvind Subramanian and Josh Felman argue that India cannot replace China",0
13881,7405466304,material,They assert that India's growth has been lower than its potential over the last three years and features high investment risks and strong policy inwardness,0
13882,7405466304,material,"For most international firms, the risks of doing business in India outweigh the potential rewards.",0
13883,7405434182,protest_riot,Where Is Phoebe Plummer Now?Just Stop Oil (JSO) protestors Phoebe Plummer and Anna Holland are very good at sticking to the script,0
13884,7405434182,protest_riot,"So good, in fact, that Plummer recalled a night before a climate protest where they woke a friend in the middle of the night sleep talking media training points",0
13885,7405434182,protest_riot,"Just Stop Oil staged 32 days of disruption from September through October, resulting in 677 arrests, 111 charges, and offices working more than 9,000 hours in combined extra shifts",0
13886,7405434182,protest_riot,"On November 15, 2022, England's National Highways organization secured a civil order to 'prevent unlawful protests' on the M25.",0
13887,7405330280,protest_riot,Israel: Ex-soldiers steal Yom Kippur War tank for anti govt protestFormer IDF soldiers stole a tank used in the Yom Kippur War in 1973 from the memorial site at Tel Saki in the Golan Heights on Thursday,0
13888,7405330280,protest_riot,The IDF forces reportedly intended to use the tank in the demonstration against the government's judicial reforms,0
13889,7405330280,protest_riot,"However, searches were carried out by the police in the area after receiving information, who located the tank on a trailer near Kibbutz Gadot in the northern Galilee region",0
13890,7405330280,protest_riot,The driver of the vehicle and the organizer of the protest were detained for questioning.,0
13891,7405258377,strike,Royal Mail fires warning shot over jobs and pay as union secures new strike mandateThe Communication Workers Union (CWU) revealed a fresh mandate for industrial action,0
13892,7405258377,strike,A company source declared that loss-making Royal Mail was bleeding cash,0
13893,7405258377,strike,They argued that the business was losing customer confidence because of the continuing dispute,0
13894,7405258377,strike,"The CWU announced that 95.9 of its members had voted in favour of renewed strikes on a 77 turnout, though it stopped short of announcing new dates immediately",0
13895,7405258377,strike,"Royal Mail responded to the union's hopes of new faces around the negotiating table as simply wrong, saying the board would never replace its existing team.",0
13896,7405219091,protest_riot,King Charles faces 'not my king' protest on walkaboutProtesters held up yellow placards with the message Not my king,0
13897,7405219091,protest_riot,"The demonstration was organised by Republic, a group calling for an end to the monarchy",0
13898,7405219091,protest_riot,Charles ignored the small banner-waving group of 20 or so protesters,0
13899,7405219091,protest_riot,Republic has announced it will hold a protest at the coronation on May 6,0
13900,7405219091,protest_riot,The death of Elizabeth II in September has prompted questions over the future of the royals under Charles and his queen consort Camilla,0
13901,7405219091,protest_riot,The family has been rocked by criticism from Prince Harry and Meghan Markle.,0
13902,7405212176,protest_riot,"BJD stages demonstration in Odisha, LoP calls it a murder plotSambalpur MLA Jayanarayan Mishra is accused of manhandling a lady police officer",0
13903,7405212176,protest_riot,BJD workers forcibly entered the Circuit House here on Thursday,0
13904,7405212176,protest_riot,Mishra claimed that the demonstration by BJD was a plot to kill him,0
13905,7405212176,protest_riot,"Police have registered a case under sections 353, 333, 354, 294, 500, 341 and 506 of the IPC against Mishra",0
13906,7405212176,protest_riot,"Meanwhile, police associations of Sambalpur submitted a memorandum to the DGP demanding a fair probe.",0
13907,7405177897,air,"German airport websites down in possible hacker attackDsseldorf, Nremberg, Erfurt-Weimar and Dortmund airports reported website failures",1
13908,7405177897,air,The websites were either not reachable or flagged up failure messages,1
13909,7405177897,air,Problems come a day after a major IT failure at Germany's national carrier Lufthansa left thousands of passengers stranded at Frankfurt airport,1
13910,7405177897,air,"German news magazine Spiegel's website reported that the problems could have been caused by a DDos attack, in which hackers direct heavy internet traffic at targeted servers in a relatively unsophisticated effort.",1
13911,7405071798,protest_riot,Students protest Strauss-Kahn's speech at UK university  CNNTwo people are arrested after scuffling with police monitoring the demonstration,0
13912,7405071798,protest_riot,Dominique Strauss-Kahn has been linked with a number of sex scandals,0
13913,7405071798,protest_riot,He stepped down from the top job at the International Monetary Fund after a New York hotel maid accused him of sexual assault and attempted rape in May,0
13914,7405071798,protest_riot,"The Cambridge Union Society defended its choice of speaker, saying it provides a neutral platform for free speech.'s website",0
13915,7405071798,protest_riot,"An invitation to the Union does not imply support or endorse the speaker, the society says.",0
13916,7405022679,protest_riot,These settlers are joining Israel's pro-democracy protest movement,0
13917,7405022679,protest_riot,"Here is what it meansDemonstrators in the square at the entrance to the West Bank settlement of Efrat included two of the organizers, two press photographers, two security vehicles and three police officers",0
13918,7405022679,protest_riot,"The demonstration against the government's so-called judicial reform had been called for 7:30, after Shabbat ended",0
13919,7405022679,protest_riot,"But protesters were scarce, although the sky was already strewn with stars",0
13920,7405022679,protest_riot,At 7:20 P.M,0
13921,7405022679,protest_riot,it was still hard to believe that the evening would not end in bitter disappointment.,0
13922,7404963017,train,EPA chief at train derailment site: trust the governmentEPA Administrator Michael Regan seeks to reassure residents who are skeptical of testing results,0
13923,7404963017,train,Regan: I am asking they trust the government,0
13924,7404963017,train,We are testing for everything that was on that train,0
13925,7404963017,train,Residents are frustrated by what they say is incomplete and vague information about the lasting effects from the disaster,0
13926,7404963017,train,"The air is safe to breathe and the water is fit for drinking around East Palestine, where just under 5,000 people live near the Pennsylvania state line",0
13927,7404963017,train,The train derailed and burned in a huge plume over homes and businesses.,0
13928,7405025573,protest_riot,Watch: King Charles Faces 'Not My King' Protest During WalkaboutProtesters held up distinctive yellow placards with the message Not my king,0
13929,7405025573,protest_riot,Charles ignored the small banner-waving group of 20 or so protesters,0
13930,7405025573,protest_riot,"The demonstration was organised by Republic, a group calling for an end to the monarchy and an elected head of state in Britain",0
13931,7405025573,protest_riot,Charles was attending a reception at a church to mark Milton Keynes becoming a city as part of celebrations for Queen Elizabeth II's Platinum Jubilee,0
13932,7405025573,protest_riot,The death of Elizabeth II in September has prompted questions over the future of the royals.,0
13933,7404886961,strike,Huge 48-hour nurses strike 'could lead to serious damage to NHS' say leadersThe Royal College of Nursing (RCN) has announced a significant escalation in strike action at more than 120 NHS employers across England,0
13934,7404886961,strike,A 48-hour walkout will be staged from 6am on March 1,0
13935,7404886961,strike,"For the first time, the RCN will involve nursing staff working in emergency departments, intensive care units, cancer care and other services that were previously exempted",0
13936,7404886961,strike,The college said it was continuing discussions with the NHS at national level as part of its commitment to 'life and limb' care.,0
13937,7404804688,train,Norfolk Southern Stock Drops on Another Train DerailmentNorfolk Southern Corp,1
13938,7404804688,train,shares were down 2.5 at 232.35 at 2:20 p.m,1
13939,7404804688,train,ET,1
13940,7404804688,train,The stock has declined about 5.9 ever since the year started,1
13941,7404804688,train,"Norfolk Southern's derailment in Ohio will likely cost the transportation company about 2.7 billion, according to JPMorgan's estimates",1
13942,7404804688,train,"The company's latest incident comes soon after a different train carrying hazardous material derailed and caught fire on the outskirts of East Palestine, Ohio, late last month, the company said.",1
13943,7404797517,strike,AE crisis as emergency nurses to strike for 48 hours in biggest walkout so farAE and cancer nurses at more than half of hospitals set to walk out for 48 hours,0
13944,7404797517,strike,"Royal College of Nursing is allowing AE, intensive care and cancer Nurses to take to the picket line from 1 to 3 March",0
13945,7404797517,strike,"More than 140,000 appointments already postponed as a result of the walkouts",0
13946,7404797517,strike,"Further strikes by ambulance workers planned in coming days and weeks, and junior doctors' walkouts also likely",0
13947,7404797517,strike,"Without a resolution, this ongoing dispute could lead to serious, long-term damage to the NHS.",0
13948,7404773431,strike,RMT union reveals new strike dates and overtime ban in national rail disputeNetwork Rail members will take strike action over 16th and 17th March,1
13949,7404773431,strike,24-hour strikes by train company workers will also take place on 18th and 30th March and be followed by a further walkout on 1 April,1
13950,7404773431,strike,Network Rail staff would also commence an overtime ban that would hit maintenance and operations from mid-March through to the end of April,1
13951,7404773431,strike,"RMT is seeking an unconditional offer from rail operators and Network Rail, its statement said",1
13952,7404773431,strike,"The union had described as dreadful a 5 pay rise, backdated to January last year, along with a 4 hike for 2023.",1
13953,7404717721,train,Pa,1
13954,7404717721,train,Senators press agencies over toxic train derailment in OhioSenators ask EPA to hold Norfolk Southern Railway Company accountable,1
13955,7404717721,train,They are asking the EPA to require the transportation company to pay for the clean-up,1
13956,7404717721,train,"One of those chemicals, vinyl chloride, is a gas used to make plastic",1
13957,7404717721,train,"It is a human carcinogen tied to liver cancer, brain and lung cancers, lymphoma and leukemia",1
13958,7404717721,train,The senators issued joint letters to the EPA and the National Transportation Safety Board (NTSB) to press for accountability and action over the derailment,1
13959,7404717721,train,The NTSB continues its independent investigation.,1
13960,7404674152,train,Syracuse also is vulnerable to 'bomb' train disaster (Your Letters)Toxic train derailment in Ohio last week should be a dire warning for Syracuse,0
13961,7404674152,train,"Susquehanna railroad line snakes through the heart of Syracuse and carries cargoes of propane, extremely flammable liquids",0
13962,7404674152,train,"If one of these trains derails in the downtown area, it could make a large part of Syracuse unlivable for years, if not decades",0
13963,7404674152,train,The warning signs are present with a crumbling concrete rail bridges and rail bed,0
13964,7404674152,train,It is an accident waiting to happen and should be removed.,0
13965,7404654208,train,"Four new train strike dates confirmed as rail workers stage more walk-outsMembers of the Rail, Maritime and Transport (RMT) union will stage a nationwide strike on March 16",1
13966,7404654208,train,"RMT represents 40,000 workers across Network Rail and 14 train operators",1
13967,7404654208,train,"It comes after the RMT rejected employer offers as they did not meet the needs of members on pay, job security or working conditions",1
13968,7404654208,train,The strike action being undertaken by union members will include an overtime ban in a bid to stagger maintenance and operations work,1
13969,7404654208,train,The union has indicated that it is seeking an unconditional offer from rail operators and Network Rail.,1
13970,7404633891,train,"New train strikes announced over four days in March and April by RMT unionMembers of the Rail, Martine and Transport union (RMT) will walk out on March 16, 18 and 20, and April 1, at 14 train operators",1
13971,7404633891,train,"Union had branded a proposed Network Rail shake-up unsafe, unhealthy for our members and unworkable - but called for further meetings to resolve the long dispute",1
13972,7404633891,train,"RMT General Secretary Mick Lynch said: Rail employers are not being given a fresh mandate by the government to offer our members a new deal on pay, conditions and job security.",1
13973,7404623428,train,"Train that derailed in Van Buren Township operated by Norfolk Southern; no hazmat leak reportedA train operated by Norfolk Southern, the same operators behind the Ohio derailment, went off the rails Thursday morning in Van Buren Township",1
13974,7404623428,train,"Aerial video showed several train cars off the tracks, and several sets of wheels became disconnected from cars",1
13975,7404623428,train,A representative with Norfolk Southern told Local 4 that there were no hazardous materials spilled in the crash,1
13976,7404623428,train,Michigan Congresswoman Debbie Dingell released a statement on the train derailment: My team and I have been in touch with Supervisor Kevin McNamara and other local officials,1
13977,7404623428,train,At this time no one is aware of the release of any hazardous materials.,1
13978,7404601596,strike,Nurses to stage 48-hour strike in March as dispute escalatesIndustrial action taking place at more than 120 NHS trusts in England,0
13979,7404601596,strike,"Previous action took place only during the day shift, for 12 hours each time",0
13980,7404601596,strike,"Services will be reduced to an absolute minimum, the union said",0
13981,7404601596,strike,London NHS trusts affected include Guys and St Thomas's and Great Ormond Street Hospital for Children,0
13982,7404601596,strike,"RCN General Secretary and Chief Executive, Pat Cullen, said: It is with a heavy heart that I have today asked even more nursing staff to join this dispute",0
13983,7404601596,strike,This action must not be in vain - the Prime Minister owes them an answer.,0
13984,7404604769,strike,Royal Mail workers vote to strike in bitter dispute over pay and conditionsRoyal Mail workers have voted overwhelmingly to continue with a campaign of industrial action,0
13985,7404604769,strike,A fresh ballot of members of the Communication Workers Union (CWU) showed almost 96 per cent were in favour of more strikes unless the deadlock is broken,0
13986,7404604769,strike,Royal Mail has said the threat of more strike action will mean customers will opt to use competing businesses - but that they are implementing plans to minimise disruption,0
13987,7404604769,strike,CWU general secretary Dave Ward said it was a 'stunning' result which showed that Royal Mail workers were determined to continue campaigning against plans to introduce changes.,0
13988,7404600076,strike,Nurses announce next strike and warn cover will be cut to 'absolute minimum'Walkouts will hit for 48 straight hours over three days at even more hospitals,0
13989,7404600076,strike,Medics at 120 NHS trusts will take part from Wednesday March 1 to Friday March 3 - up from 77 organisations in February and 44 in December,0
13990,7404600076,strike,Union has binned talks to keep services running and said there will be no exemptions this time,0
13991,7404600076,strike,"It means staff can abandon casualty, intensive care, cancer treatment and children's hospitals",0
13992,7404600076,strike,"Around 140,000 appointments and operations have already been cancelled due to strikes",0
13993,7404600076,strike,Hospital bosses say they are deeply concerned that thousands more patients will suffer.,0
13994,7404619054,strike,Royal College of Nursing announces significant escalation in strike...The Royal College of Nursing (RCN) has announced a significant escalation in strike action at more than 120 NHS employers in England,0
13995,7404619054,strike,"The college, which accused the UK Government of refusing to engage in negotiations, also said it will increase financial support for its members who lose wages by taking industrial action",0
13996,7404619054,strike,The next strike will run continuously for 48 hours from 6am on March 1,0
13997,7404619054,strike,"For the first time, the RCN will involve nursing staff working in emergency departments, intensive care units, cancer care and other services that were previously exempted.",0
13998,7404583465,train,"Derailed Train Broke Down Two Days Prior To Ohio Incident, Employees SayThe Norfolk Southern train that derailed in Ohio, causing widespread environmental and health concerns, broke down two days prior to the incident, employees say",1
13999,7404583465,train,"In the employees' view, the train was pulling too much weight and was too long",1
14000,7404583465,train,"Approximately fifty cars, some filled with hazardous materials, derailed on the night of February 3, leading to the evacuation of 2,000 people in the town of East Palestine",1
14001,7404583465,train,"Some of the chemicals in the fire were known carcinogens, prompting citizens and officials to express concern about the short- and long-term effects the accident may have on local residents.",1
14002,7404561796,air,10 Ways To Make Sleeping At The Airport Less MiserableSleeping at the airport is not an uncommon situation,0
14003,7404561796,air,"If you know you will have to spend the night at the terminal, make sure to pack a change of clothes and something comfy to sleep in",0
14004,7404561796,air,"Putting an extra outfit in your carry-on is always the best practice, as air travel is full of unexpected disruptions",0
14005,7404561796,air,"Even just a spare pair of underwear can make it easier, said Phil Dengler, a co-founder of travel information site The Vacationer",0
14006,7404561796,air,"If a delay or missed connection is due to weather or other 'acts of God,' then you are on your own, said Mark Wolters, the creator of the popular travel channel Wolters World.",0
14007,7404555664,air,"IT Outage Causes Dozens of Flight Cancellations at Frankfurt AirportDozens of Lufthansa Group flights were delayed and canceled at Frankfurt Airport in Germany on Wednesday, February 15, as an IT outage affected the airline company",1
14008,7404555664,air,The airline tweeted that the IT outage was caused by construction work in the Frankfurt region and was affecting the airlines of the Lufthyansa group,1
14009,7404555664,air,"LufThansa also owns Austrian Airlines, Swiss International Air Lines, Brussels Airlines, and Eurowings",1
14010,7404555664,air,The company said that evening that operations had returned to normal.,1
14011,7404545910,protest_riot,"Leftists Steal Tank for Anti-Judicial Reform ProtestThe tank was found on a flatbed truck near Kibbutz Gadot, west of the Golan Heights",0
14012,7404545910,protest_riot,"The police were able to recover the armored vehicle, and it is expected that charges will be filed against those who stole it",0
14013,7404545910,protest_riot,The theft of the tank is seen as a direct result of the incitement that has been taking place around the judicial reforms,0
14014,7404545910,protest_riot,"Aharon Barak, the former Supreme Court President, has been at the center of the controversy surrounding the government's legal reforms.",0
14015,7404522645,protest_riot,"Royal Mail issues warning to anybody who sends or receives postRoyal Mail workers have voted overwhelmingly to continue with a campaign of industrial action in a bitter dispute over pay, jobs and conditions",0
14016,7404522645,protest_riot,"CWU general secretary, Dave Ward, cited recent talks with the company's chairman which offered hope of a new process",0
14017,7404522645,protest_riot,This vote is a historic testament to CWU members across the country who have stood firm against the most severe attacks faced by any set of workers since the miners,0
14018,7404522645,protest_riot,"It is proof that for Royal Mail to begin functioning normally again, there needs to be a change in negotiating approach from its leadership.",0
14019,7404508445,strike,Royal Mail workers overwhelmingly vote to continue strike action in new ballotCommunication Workers Union (CWU) announced that members had voted by 95.9 on a 77.3 turnout to take further strike action,0
14020,7404508445,strike,A massive 96.7 of posties voted first for strike action in June 2022 on a turnout of 77 in the dispute over pay,0
14021,7404508445,strike,"It comes as the country continues to face mass walkouts in other sectors, including the NHS, civil service, rail, universities, and schools",0
14022,7404508445,strike,The Royal College of Nursing has accused ministers of refusing to engage in talks and is threatening to escalate industrial action.,0
14023,7404479390,material,Steel Scrap Industry Asks Govt To Rationalise GST StructureThe Induction Furnace sector contributes nearly 35 per cent to the total steel production in India,0
14024,7404479390,material,"The scrap steel industry, which manufactures steel by way of recycling the scrap steel by induction furnace route sources its raw material from scrap dealers",0
14025,7404479390,material,The industry is under scrutiny as the scrap dealers have been found guilty of claiming fraudulent input tax credits,0
14026,7404479390,material,"Now, to the extent the input tax credit availed is irregular, there is an underpayment of tax which eventually leads to revenue leakage for the Government",0
14027,7404479390,material,The GST Council's next meeting is expected to take place in February.,0
14028,7404426764,protest_riot,"Youth Congress workers stage protestThe Youth Congress workers staged a demonstration in Mysuru protesting against Minister for Higher Education, IT and BT Ashwath Narayan",0
14029,7404426764,protest_riot,"The protestors, led by Youth Congress president Mohammed Haris Nalapad and local leaders, staged the protest carrying placards and raising slogans",0
14030,7404426764,protest_riot,They demanded action against Mr,0
14031,7404426764,protest_riot,Narayan for his alleged appeal to finish off the former CM during a recent meeting in Mandya,0
14032,7404426764,protest_riot,The issue was raised at the legislature session and has been referred to the Chief Minister.,0
14033,7404338217,protest_riot,Thousands Of Taxis Block Square In Madrid In Protest Against Local Authorities - Union - UrduPointThousands of taxi drivers have blocked the Plaza de Castilla in the center of Spain's capital Madrid,0
14034,7404338217,protest_riot,"The taxi drivers' struggle is a struggle for public services, against the exploitation of labor, and for the quality of services, Plataforma Sindical EMT tweeted",0
14035,7404338217,protest_riot,"The local government is finalizing new regulations that, among other things, will allow taxis to travel freely at any time and will allow for car-sharing services so that passengers can reserve a seat in already booked taxis to share the cost of a ride.",0
14036,7404315413,material,"Quarterly Technology Update Leverages the Power of e2open's Network for Greater Visibility to Mitigate Risks and Improve Productivity Across the Extended Supply Chain  MarketScreenere2open Parent Holdings, Inc",0
14037,7404315413,material,(NYSE: ETWO) announced the release of its first-quarter technology update for 2023,0
14038,7404315413,material,Enhancements help clients gain early visibility and take proactive steps to reduce operational risk and avoid impact to business caused by disruptions,0
14039,7404315413,material,"Increased economic uncertainties compounded by geo-political risks, climate events, and the lingering effects of the pandemic have made businesses more vulnerable to disruptions, said Pawan Joshi, executive vice president of product management and strategy at e2open.",0
14040,7404293444,train,"Severe disruption to Lanarkshire rail services after person is struck by trainEmergency services called to line in Uddingston at 11.14am on Thursday, February 16",1
14041,7404293444,train,Incident is not being treated as suspicious by British Transport Police,1
14042,7404293444,train,Travellers were later advised of alternative routes while emergency services responded to the incident,1
14043,7404293444,train,Both lines have since reopened this afternoon,1
14044,7404293444,train,"For bus stop and timetable info, please head online",1
14045,7404293444,train,Just show your valid ticket or Smartcard to the driver when you board the bus,1
14046,7404293444,train,We have arranged for your rail tickets to be accepted on local bus routes with JMB on Bus No,1
14047,7404293444,train,41.,1
14048,7404226348,material,Report: Biden's Energy Plan Is a 'Dangerous Delusion'President Joe Biden: Inflation Reduction Act is the most significant investment ever to tackle the climate crisis,0
14049,7404226348,material,"Al Gore: Fossil fuels were a culture of death and demanded 4.5 trillion dollars per year to replace the oil and gas industry with wind, solar, and batteries",0
14050,7404226348,material,84 percent of the world's energy usage comes from fossil fuels,0
14051,7404226348,material,"The transition to renewables entails going from a system do from oil to wind and solar energy, says Kevin Stocklin, a former Wall Street banker and business reporter.",0
14052,7404207992,strike,French Unions Hold New Pension Strike Before Two-Week PauseFrench unions held another day of strikes and protests on Thursday in a fresh test of opposition to President Emmanuel Macron's plan to raise the retirement age,1
14053,7404207992,strike,The government will be looking for signs that push-back against the flagship economic reform is waning after it presented some concessions,1
14054,7404207992,strike,"Labor unions are digging in, and are already looking ahead to a further day of strike on March 7, when they aim to bring the country to a standstill",1
14055,7404207992,strike,"People faced less travel disruption than on previous strike days, with 80 of high-speed trains due to run.",1
14056,7404203392,material,"Airbus slows increase in production of best-selling jetsGuillaume Faury, chief executive, said the world's biggest jet manufacturer had failed to hit delivery targets as supply chain bottlenecks held back the aviation market's revival",0
14057,7404203392,material,The passenger jet maker said it would adjust the monthly production rate target of its A320 family of single-aisle jets to 65 by the end of 2024,0
14058,7404203392,material,"At the same time, the company will increase its output of bigger widebody aircraft as international travel returns",0
14059,7404203392,material,Airbus boosted its delivery target to 720 aircraft for this year -- up from the 661 it delivered at the start of 2022.,0
14060,7404212407,strike,"Strike ballot risks 'unnecessary disruption' at airport, NATS saysUK-based Public and Commercial Services Union PCS declared a dispute over pay",1
14061,7404212407,strike,PCS said its members employed by NATS in Gibraltar received less preferential terms than UK counterparts,1
14062,7404212407,strike,The union said it had attempted to negotiate with NATS over the 4.8 offer,1
14063,7404212407,strike,It said low salaries and poor morale had led to staff being unwilling to cover overtime shifts and sickness,1
14064,7404212407,strike,"The pay dispute does not involve air traffic controllers, but rather air traffic service assistants ATSAs who provide vital support and medical cover without which the airport cannot function.",1
14065,7404206233,protest_riot,"Water supply disruption today, tomorrow in BelagaviKarnataka Urban Water Supply and Drainage Board will take up repairs on the pipeline",0
14066,7404206233,protest_riot,Works are already being taken up,0
14067,7404206233,protest_riot,"Water supply will be disrupted in some areas, in the old distribution area and the 24 x7 demonstration area, on Friday and Saturday",0
14068,7404206233,protest_riot,"The areas affected include Majgaon, Nanawadi, Chidambar Nagar, Shahapur, Vadagaon, Old Belagavi, Sahyadri Nagar and Doordarshan Kendra.",0
14069,7404186113,strike,"Lufthansa Cancels 1,200 Flights Due to Airport Strike ActionEmployees are jointly putting pressure on the respective employers because no results have been achieved in the previous negotiations",1
14070,7404186113,strike,The renewed disruption follows the accidental cutting of telecommunications cables on Wednesday that ended up grounding Lufthansa's fleet for large parts of the day,1
14071,7404186113,strike,The strike tomorrow is the latest in a string of walkouts as employees seek better terms because of rising cost-of-living expenses,1
14072,7404186113,strike,The rolling strike disruptions compounded difficult few months for travelers as the resurgence in demand was greater than many airlines and airport operators had anticipated.,1
14073,7404165067,material,"Airbus chalks up record profits despite supply chain woesAirbus delivered 661 commercial aircraft in 2022, well below its original target of 720",0
14074,7404165067,material,"Some of its 10,000 suppliers had trouble rebuilding their workforce, as staff had been let go during the pandemic",0
14075,7404165067,material,"Others had problems obtaining raw materials, and the Russian invasion of Ukraine complicated sourcing certain parts",0
14076,7404165067,material,"But the general outlook for the sector looks promising, with air travel back on the rise and traffic expected to return to pre-pandemic levels this year",0
14077,7404165067,material,"Air India announced this week it would be ordering 250 new planes, in a record deal.",0
14078,7404170426,material,UK wargames fallout if China invades Taiwan - live updatesTory MP Tobias Ellwood said Britain has no economic contingency plans,0
14079,7404170426,material,"Comes amid growing tensions between Taiwan and China, which claims island as its own",0
14080,7404170426,material,Comes as Government wargames what to do if world's supply of cheap semiconductors was cut off,0
14081,7404170426,material,Taiwan Semiconductor Manufacturing Co makes 92pc of the world's most advanced semiconductor,0
14082,7404170426,material,Shortages of chips blamed for contributing to Honda's closure of its Swindon factory and the collapse of electric battery start-up Britishvolt.,0
